"","items","support","count"
"86","{129,282}",0.649173553719008,1571
"87","{129,57}",0.660743801652893,1599
"88","{129,221}",0.663636363636364,1606
"89","{129,25}",0.666942148760331,1614
"90","{129,300}",0.673553719008264,1630
"91","{130,308}",0.652479338842975,1579
"92","{295,308}",0.678099173553719,1641
"93","{282,308}",0.662809917355372,1604
"94","{308,57}",0.661570247933884,1601
"95","{221,308}",0.662809917355372,1604
"96","{25,308}",0.7,1694
"97","{300,308}",0.707438016528926,1712
"98","{117,405}",0.60702479338843,1469
"99","{130,405}",0.626859504132231,1517
"100","{295,405}",0.657438016528926,1591
"101","{282,405}",0.675206611570248,1634
"102","{405,57}",0.669421487603306,1620
"103","{221,405}",0.674380165289256,1632
"104","{25,405}",0.678512396694215,1642
"105","{300,405}",0.68801652892562,1665
"106","{293,426}",0.608677685950413,1473
"107","{293,80}",0.602892561983471,1459
"108","{117,293}",0.609090909090909,1474
"109","{130,293}",0.651239669421488,1576
"110","{293,295}",0.670247933884297,1622
"111","{282,293}",0.66198347107438,1602
"112","{293,57}",0.671487603305785,1625
"113","{221,293}",0.688842975206612,1667
"114","{25,293}",0.716528925619835,1734
"115","{293,300}",0.73595041322314,1781
"116","{426,99}",0.610743801652893,1478
"117","{222,99}",0.6,1452
"118","{117,99}",0.64504132231405,1561
"119","{130,99}",0.631404958677686,1528
"120","{295,99}",0.668595041322314,1618
"121","{282,99}",0.69504132231405,1682
"122","{57,99}",0.688842975206612,1667
"123","{221,99}",0.711157024793388,1721
"124","{25,99}",0.718595041322314,1739
"125","{300,99}",0.733057851239669,1774
"126","{117,334}",0.608264462809917,1472
"127","{130,334}",0.669834710743802,1621
"128","{295,334}",0.709504132231405,1717
"129","{282,334}",0.667768595041322,1616
"130","{334,57}",0.667355371900826,1615
"131","{221,334}",0.704132231404959,1704
"132","{25,334}",0.728512396694215,1763
"133","{300,334}",0.732231404958678,1772
"134","{222,426}",0.603305785123967,1460
"135","{137,426}",0.630165289256198,1525
"136","{426,80}",0.655785123966942,1587
"137","{117,426}",0.677685950413223,1640
"138","{130,426}",0.701239669421488,1697
"139","{295,426}",0.737603305785124,1785
"140","{282,426}",0.710330578512397,1719
"141","{426,57}",0.714049586776859,1728
"142","{221,426}",0.741735537190083,1795
"143","{25,426}",0.76404958677686,1849
"144","{300,426}",0.774380165289256,1874
"145","{222,80}",0.661157024793388,1600
"146","{117,222}",0.661157024793388,1600
"147","{130,222}",0.687190082644628,1663
"148","{222,295}",0.693388429752066,1678
"149","{222,282}",0.73595041322314,1781
"150","{222,57}",0.730578512396694,1768
"151","{221,222}",0.73801652892562,1786
"152","{222,25}",0.74504132231405,1803
"153","{222,300}",0.75702479338843,1832
"154","{137,80}",0.684710743801653,1657
"155","{117,137}",0.670247933884297,1622
"156","{130,137}",0.715289256198347,1731
"157","{137,295}",0.740082644628099,1791
"158","{137,282}",0.712396694214876,1724
"159","{137,57}",0.730165289256198,1767
"160","{137,221}",0.735537190082645,1780
"161","{137,25}",0.762396694214876,1845
"162","{137,300}",0.780578512396694,1889
"163","{117,80}",0.679338842975207,1644
"164","{130,80}",0.740909090909091,1793
"165","{295,80}",0.773553719008264,1872
"166","{282,80}",0.789669421487603,1911
"167","{57,80}",0.807851239669422,1955
"168","{221,80}",0.782644628099174,1894
"169","{25,80}",0.80702479338843,1953
"170","{300,80}",0.82396694214876,1994
"171","{117,130}",0.76404958677686,1849
"172","{117,295}",0.790082644628099,1912
"173","{117,282}",0.797520661157025,1930
"174","{117,57}",0.785123966942149,1900
"175","{117,221}",0.814462809917355,1971
"176","{117,25}",0.825206611570248,1997
"177","{117,300}",0.839256198347107,2031
"178","{130,295}",0.824380165289256,1995
"179","{130,282}",0.829338842975207,2007
"180","{130,57}",0.827272727272727,2002
"181","{130,221}",0.847107438016529,2050
"182","{130,25}",0.869834710743802,2105
"183","{130,300}",0.890082644628099,2154
"184","{282,295}",0.85702479338843,2074
"185","{295,57}",0.864462809917355,2092
"186","{221,295}",0.878099173553719,2125
"187","{25,295}",0.916115702479339,2217
"188","{295,300}",0.925206611570248,2239
"189","{282,57}",0.895454545454545,2167
"190","{221,282}",0.890909090909091,2156
"191","{25,282}",0.90495867768595,2190
"192","{282,300}",0.92396694214876,2236
"193","{221,57}",0.886776859504132,2146
"194","{25,57}",0.907851239669421,2197
"195","{300,57}",0.924793388429752,2238
"196","{221,25}",0.919834710743802,2226
"197","{221,300}",0.943388429752066,2283
"198","{25,300}",0.976446280991735,2363
"199","{25,280,300}",0.600826446280992,1454
"200","{249,25,300}",0.61198347107438,1481
"201","{295,300,494}",0.604132231404959,1462
"202","{25,300,494}",0.608677685950413,1473
"203","{221,25,351}",0.6,1452
"204","{221,300,351}",0.611157024793388,1479
"205","{25,300,351}",0.614876033057851,1488
"206","{25,295,473}",0.609504132231405,1475
"207","{295,300,473}",0.616528925619835,1492
"208","{25,300,473}",0.623140495867769,1508
"209","{130,205,300}",0.6,1452
"210","{205,25,300}",0.624793388429752,1512
"211","{25,295,390}",0.601239669421488,1455
"212","{295,300,390}",0.606611570247934,1468
"213","{282,390,57}",0.625206611570248,1513
"214","{221,282,390}",0.609090909090909,1474
"215","{25,282,390}",0.62603305785124,1515
"216","{282,300,390}",0.63801652892562,1544
"217","{221,390,57}",0.604132231404959,1462
"218","{25,390,57}",0.623140495867769,1508
"219","{300,390,57}",0.634297520661157,1535
"220","{221,25,390}",0.616942148760331,1493
"221","{221,300,390}",0.631404958677686,1528
"222","{25,300,390}",0.647107438016529,1566
"223","{25,295,341}",0.605371900826446,1465
"224","{295,300,341}",0.609090909090909,1474
"225","{25,282,341}",0.6,1452
"226","{282,300,341}",0.601652892561984,1456
"227","{221,25,341}",0.61900826446281,1498
"228","{221,300,341}",0.623140495867769,1508
"229","{25,300,341}",0.635537190082645,1538
"230","{260,282,57}",0.606198347107438,1467
"231","{221,260,282}",0.61198347107438,1481
"232","{25,260,282}",0.618181818181818,1496
"233","{260,282,300}",0.620661157024793,1502
"234","{221,260,57}",0.600413223140496,1453
"235","{25,260,57}",0.607438016528926,1470
"236","{260,300,57}",0.609917355371901,1476
"237","{221,25,260}",0.612396694214876,1482
"238","{221,260,300}",0.614876033057851,1488
"239","{25,260,300}",0.621900826446281,1505
"240","{179,221,295}",0.622314049586777,1506
"241","{179,25,295}",0.642561983471074,1555
"242","{179,295,300}",0.649586776859504,1572
"243","{179,282,300}",0.611570247933884,1480
"244","{179,25,57}",0.600826446280992,1454
"245","{179,300,57}",0.612809917355372,1483
"246","{179,221,25}",0.622727272727273,1507
"247","{179,221,300}",0.637190082644628,1542
"248","{179,25,300}",0.653719008264463,1582
"249","{130,25,30}",0.614876033057851,1488
"250","{130,30,300}",0.627272727272727,1518
"251","{25,295,30}",0.615702479338843,1490
"252","{295,30,300}",0.622727272727273,1507
"253","{282,30,57}",0.60495867768595,1464
"254","{221,282,30}",0.600413223140496,1453
"255","{25,282,30}",0.614876033057851,1488
"256","{282,30,300}",0.625619834710744,1514
"257","{25,30,57}",0.606198347107438,1467
"258","{30,300,57}",0.616115702479339,1491
"259","{221,25,30}",0.612809917355372,1483
"260","{221,30,300}",0.62603305785124,1515
"261","{25,30,300}",0.656611570247934,1589
"262","{130,169,300}",0.601652892561984,1456
"263","{169,295,57}",0.613223140495868,1484
"264","{169,221,295}",0.620247933884298,1501
"265","{169,25,295}",0.631404958677686,1528
"266","{169,295,300}",0.63595041322314,1539
"267","{169,282,57}",0.622727272727273,1507
"268","{169,221,282}",0.616115702479339,1491
"269","{169,25,282}",0.615289256198347,1489
"270","{169,282,300}",0.629338842975207,1523
"271","{169,221,57}",0.631818181818182,1529
"272","{169,25,57}",0.633884297520661,1534
"273","{169,300,57}",0.647933884297521,1568
"274","{169,221,25}",0.634297520661157,1535
"275","{169,221,300}",0.648760330578512,1570
"276","{169,25,300}",0.656198347107438,1588
"277","{222,300,337}",0.603305785123967,1460
"278","{282,295,337}",0.633471074380165,1533
"279","{295,337,57}",0.624380165289256,1511
"280","{221,295,337}",0.639256198347107,1547
"281","{25,295,337}",0.646694214876033,1565
"282","{295,300,337}",0.652066115702479,1578
"283","{282,337,57}",0.636776859504132,1541
"284","{221,282,337}",0.640082644628099,1549
"285","{25,282,337}",0.651652892561983,1577
"286","{282,300,337}",0.655785123966942,1587
"287","{221,337,57}",0.628925619834711,1522
"288","{25,337,57}",0.644628099173554,1560
"289","{300,337,57}",0.647933884297521,1568
"290","{221,25,337}",0.650413223140496,1574
"291","{221,300,337}",0.65702479338843,1590
"292","{25,300,337}",0.669421487603306,1620
"293","{130,25,69}",0.621900826446281,1505
"294","{130,300,69}",0.632231404958678,1530
"295","{295,57,69}",0.610743801652893,1478
"296","{221,295,69}",0.615702479338843,1490
"297","{25,295,69}",0.656198347107438,1588
"298","{295,300,69}",0.661570247933884,1601
"299","{282,57,69}",0.618595041322314,1497
"300","{221,282,69}",0.603305785123967,1460
"301","{25,282,69}",0.624380165289256,1511
"302","{282,300,69}",0.63099173553719,1527
"303","{221,57,69}",0.611570247933884,1480
"304","{25,57,69}",0.638429752066116,1545
"305","{300,57,69}",0.64297520661157,1556
"306","{221,25,69}",0.640909090909091,1551
"307","{221,300,69}",0.652066115702479,1578
"308","{25,300,69}",0.690909090909091,1672
"309","{117,295,386}",0.62603305785124,1515
"310","{117,282,386}",0.623140495867769,1508
"311","{117,386,57}",0.610743801652893,1478
"312","{117,221,386}",0.630165289256198,1525
"313","{117,25,386}",0.638429752066116,1545
"314","{117,300,386}",0.649586776859504,1572
"315","{130,25,386}",0.602066115702479,1457
"316","{130,300,386}",0.61404958677686,1486
"317","{282,295,386}",0.629338842975207,1523
"318","{295,386,57}",0.625619834710744,1514
"319","{221,295,386}",0.641735537190083,1553
"320","{25,295,386}",0.656611570247934,1589
"321","{295,300,386}",0.660743801652893,1599
"322","{282,386,57}",0.632644628099174,1531
"323","{221,282,386}",0.63595041322314,1539
"324","{25,282,386}",0.644214876033058,1559
"325","{282,300,386}",0.654545454545455,1584
"326","{221,386,57}",0.628099173553719,1520
"327","{25,386,57}",0.637603305785124,1543
"328","{300,386,57}",0.647107438016529,1566
"329","{221,25,386}",0.653719008264463,1582
"330","{221,300,386}",0.666528925619835,1613
"331","{25,300,386}",0.673140495867769,1629
"332","{117,130,133}",0.600826446280992,1454
"333","{117,133,295}",0.61198347107438,1481
"334","{117,133,282}",0.600413223140496,1453
"335","{117,133,57}",0.6,1452
"336","{117,133,221}",0.614876033057851,1488
"337","{117,133,25}",0.629338842975207,1523
"338","{117,133,300}",0.639669421487603,1548
"339","{130,133,295}",0.608264462809917,1472
"340","{130,133,282}",0.600413223140496,1453
"341","{130,133,57}",0.601239669421488,1455
"342","{130,133,221}",0.621074380165289,1503
"343","{130,133,25}",0.633884297520661,1534
"344","{130,133,300}",0.650413223140496,1574
"345","{133,282,295}",0.602066115702479,1457
"346","{133,295,57}",0.603719008264463,1461
"347","{133,221,295}",0.618595041322314,1497
"348","{133,25,295}",0.647107438016529,1566
"349","{133,295,300}",0.650826446280992,1575
"350","{133,282,57}",0.624793388429752,1512
"351","{133,221,282}",0.618181818181818,1496
"352","{133,25,282}",0.625619834710744,1514
"353","{133,282,300}",0.638842975206612,1546
"354","{133,221,57}",0.616115702479339,1491
"355","{133,25,57}",0.627685950413223,1519
"356","{133,300,57}",0.638842975206612,1546
"357","{133,221,25}",0.640495867768595,1550
"358","{133,221,300}",0.658264462809917,1593
"359","{133,25,300}",0.675206611570248,1634
"360","{129,130,282}",0.600413223140496,1453
"361","{129,130,57}",0.602066115702479,1457
"362","{129,130,221}",0.605785123966942,1466
"363","{129,130,25}",0.608677685950413,1473
"364","{129,130,300}",0.614462809917355,1487
"365","{129,282,295}",0.634297520661157,1535
"366","{129,295,57}",0.647107438016529,1566
"367","{129,221,295}",0.648760330578512,1570
"368","{129,25,295}",0.652066115702479,1578
"369","{129,295,300}",0.658677685950413,1594
"370","{129,282,57}",0.640495867768595,1550
"371","{129,221,282}",0.640495867768595,1550
"372","{129,25,282}",0.644214876033058,1559
"373","{129,282,300}",0.649173553719008,1571
"374","{129,221,57}",0.650826446280992,1575
"375","{129,25,57}",0.656611570247934,1589
"376","{129,300,57}",0.660743801652893,1599
"377","{129,221,25}",0.65702479338843,1590
"378","{129,221,300}",0.663636363636364,1606
"379","{129,25,300}",0.666942148760331,1614
"380","{130,295,308}",0.624380165289256,1511
"381","{130,282,308}",0.609917355371901,1476
"382","{130,308,57}",0.607851239669421,1471
"383","{130,221,308}",0.614876033057851,1488
"384","{130,25,308}",0.646280991735537,1564
"385","{130,300,308}",0.652479338842975,1579
"386","{282,295,308}",0.634297520661157,1535
"387","{295,308,57}",0.639256198347107,1547
"388","{221,295,308}",0.635537190082645,1538
"389","{25,295,308}",0.674380165289256,1632
"390","{295,300,308}",0.678099173553719,1641
"391","{282,308,57}",0.648347107438016,1569
"392","{221,282,308}",0.635537190082645,1538
"393","{25,282,308}",0.657851239669421,1592
"394","{282,300,308}",0.662809917355372,1604
"395","{221,308,57}",0.631404958677686,1528
"396","{25,308,57}",0.657438016528926,1591
"397","{300,308,57}",0.661570247933884,1601
"398","{221,25,308}",0.655371900826446,1586
"399","{221,300,308}",0.662809917355372,1604
"400","{25,300,308}",0.7,1694
"401","{117,221,405}",0.601652892561984,1456
"402","{117,25,405}",0.6,1452
"403","{117,300,405}",0.60702479338843,1469
"404","{130,295,405}",0.604132231404959,1462
"405","{130,282,405}",0.615702479338843,1490
"406","{130,405,57}",0.613223140495868,1484
"407","{130,221,405}",0.61900826446281,1498
"408","{130,25,405}",0.620661157024793,1502
"409","{130,300,405}",0.626859504132231,1517
"410","{282,295,405}",0.64504132231405,1561
"411","{295,405,57}",0.640082644628099,1549
"412","{221,295,405}",0.648347107438016,1569
"413","{25,295,405}",0.652066115702479,1578
"414","{295,300,405}",0.657438016528926,1591
"415","{282,405,57}",0.662396694214876,1603
"416","{221,282,405}",0.66198347107438,1602
"417","{25,282,405}",0.668181818181818,1617
"418","{282,300,405}",0.675206611570248,1634
"419","{221,405,57}",0.655785123966942,1587
"420","{25,405,57}",0.663223140495868,1605
"421","{300,405,57}",0.669421487603306,1620
"422","{221,25,405}",0.664876033057851,1609
"423","{221,300,405}",0.674380165289256,1632
"424","{25,300,405}",0.678512396694215,1642
"425","{293,300,426}",0.608677685950413,1473
"426","{293,300,80}",0.602892561983471,1459
"427","{117,293,300}",0.609090909090909,1474
"428","{130,221,293}",0.613636363636364,1485
"429","{130,25,293}",0.635123966942149,1537
"430","{130,293,300}",0.651239669421488,1576
"431","{282,293,295}",0.602892561983471,1459
"432","{293,295,57}",0.614462809917355,1487
"433","{221,293,295}",0.63099173553719,1527
"434","{25,293,295}",0.664876033057851,1609
"435","{293,295,300}",0.670247933884297,1622
"436","{282,293,57}",0.643388429752066,1557
"437","{221,282,293}",0.637190082644628,1542
"438","{25,282,293}",0.646694214876033,1565
"439","{282,293,300}",0.66198347107438,1602
"440","{221,293,57}",0.64297520661157,1556
"441","{25,293,57}",0.658264462809917,1593
"442","{293,300,57}",0.671487603305785,1625
"443","{221,25,293}",0.669421487603306,1620
"444","{221,293,300}",0.688842975206612,1667
"445","{25,293,300}",0.716528925619835,1734
"446","{25,426,99}",0.602479338842975,1458
"447","{300,426,99}",0.610743801652893,1478
"448","{222,300,99}",0.6,1452
"449","{117,295,99}",0.600826446280992,1454
"450","{117,282,99}",0.61404958677686,1486
"451","{117,57,99}",0.603305785123967,1460
"452","{117,221,99}",0.633884297520661,1534
"453","{117,25,99}",0.63801652892562,1544
"454","{117,300,99}",0.64504132231405,1561
"455","{130,282,99}",0.60495867768595,1464
"456","{130,221,99}",0.623140495867769,1508
"457","{130,25,99}",0.620247933884298,1501
"458","{130,300,99}",0.631404958677686,1528
"459","{282,295,99}",0.633057851239669,1532
"460","{295,57,99}",0.633471074380165,1533
"461","{221,295,99}",0.652479338842975,1579
"462","{25,295,99}",0.663223140495868,1605
"463","{295,300,99}",0.668595041322314,1618
"464","{282,57,99}",0.66900826446281,1619
"465","{221,282,99}",0.676446280991736,1637
"466","{25,282,99}",0.683057851239669,1653
"467","{282,300,99}",0.69504132231405,1682
"468","{221,57,99}",0.666942148760331,1614
"469","{25,57,99}",0.678925619834711,1643
"470","{300,57,99}",0.688842975206612,1667
"471","{221,25,99}",0.696694214876033,1686
"472","{221,300,99}",0.711157024793388,1721
"473","{25,300,99}",0.718595041322314,1739
"474","{117,25,334}",0.60495867768595,1464
"475","{117,300,334}",0.608264462809917,1472
"476","{130,295,334}",0.647107438016529,1566
"477","{130,282,334}",0.618595041322314,1497
"478","{130,334,57}",0.616942148760331,1493
"479","{130,221,334}",0.64504132231405,1561
"480","{130,25,334}",0.667355371900826,1615
"481","{130,300,334}",0.669834710743802,1621
"482","{282,295,334}",0.645454545454545,1562
"483","{295,334,57}",0.651239669421488,1576
"484","{221,295,334}",0.681818181818182,1650
"485","{25,295,334}",0.705785123966942,1708
"486","{295,300,334}",0.709504132231405,1717
"487","{282,334,57}",0.641735537190083,1553
"488","{221,282,334}",0.656198347107438,1588
"489","{25,282,334}",0.666528925619835,1613
"490","{282,300,334}",0.667768595041322,1616
"491","{221,334,57}",0.653305785123967,1581
"492","{25,334,57}",0.666942148760331,1614
"493","{300,334,57}",0.667355371900826,1615
"494","{221,25,334}",0.700413223140496,1695
"495","{221,300,334}",0.704132231404959,1704
"496","{25,300,334}",0.728512396694215,1763
"497","{222,300,426}",0.603305785123967,1460
"498","{137,295,426}",0.602066115702479,1457
"499","{137,25,426}",0.621487603305785,1504
"500","{137,300,426}",0.630165289256198,1525
"501","{295,426,80}",0.628512396694215,1521
"502","{282,426,80}",0.628099173553719,1520
"503","{426,57,80}",0.64297520661157,1556
"504","{221,426,80}",0.633057851239669,1532
"505","{25,426,80}",0.647933884297521,1568
"506","{300,426,80}",0.655785123966942,1587
"507","{117,130,426}",0.621900826446281,1505
"508","{117,295,426}",0.652892561983471,1580
"509","{117,282,426}",0.636363636363636,1540
"510","{117,426,57}",0.630165289256198,1525
"511","{117,221,426}",0.653305785123967,1581
"512","{117,25,426}",0.674380165289256,1632
"513","{117,300,426}",0.677685950413223,1640
"514","{130,295,426}",0.664462809917355,1608
"515","{130,282,426}",0.651239669421488,1576
"516","{130,426,57}",0.653305785123967,1581
"517","{130,221,426}",0.67396694214876,1631
"518","{130,25,426}",0.693388429752066,1678
"519","{130,300,426}",0.701239669421488,1697
"520","{282,295,426}",0.678099173553719,1641
"521","{295,426,57}",0.683471074380165,1654
"522","{221,295,426}",0.706198347107438,1709
"523","{25,295,426}",0.732644628099174,1773
"524","{295,300,426}",0.737603305785124,1785
"525","{282,426,57}",0.68801652892562,1665
"526","{221,282,426}",0.690082644628099,1670
"527","{25,282,426}",0.704545454545454,1705
"528","{282,300,426}",0.710330578512397,1719
"529","{221,426,57}",0.691735537190083,1674
"530","{25,426,57}",0.710330578512397,1719
"531","{300,426,57}",0.714049586776859,1728
"532","{221,25,426}",0.731404958677686,1770
"533","{221,300,426}",0.741735537190083,1795
"534","{25,300,426}",0.76404958677686,1849
"535","{222,295,80}",0.618595041322314,1497
"536","{222,282,80}",0.647107438016529,1566
"537","{222,57,80}",0.650413223140496,1574
"538","{221,222,80}",0.642148760330579,1554
"539","{222,25,80}",0.651652892561983,1577
"540","{222,300,80}",0.661157024793388,1600
"541","{117,130,222}",0.611570247933884,1480
"542","{117,222,295}",0.618181818181818,1496
"543","{117,222,282}",0.644214876033058,1559
"544","{117,222,57}",0.639256198347107,1547
"545","{117,221,222}",0.652892561983471,1580
"546","{117,222,25}",0.656611570247934,1589
"547","{117,222,300}",0.661157024793388,1600
"548","{130,222,295}",0.632644628099174,1531
"549","{130,222,282}",0.670661157024793,1623
"550","{130,222,57}",0.663636363636364,1606
"551","{130,221,222}",0.680578512396694,1647
"552","{130,222,25}",0.678099173553719,1641
"553","{130,222,300}",0.687190082644628,1663
"554","{222,282,295}",0.676859504132231,1638
"555","{222,295,57}",0.678099173553719,1641
"556","{221,222,295}",0.680578512396694,1647
"557","{222,25,295}",0.688429752066116,1666
"558","{222,295,300}",0.693388429752066,1678
"559","{222,282,57}",0.719421487603306,1741
"560","{221,222,282}",0.720247933884298,1743
"561","{222,25,282}",0.728512396694215,1763
"562","{222,282,300}",0.73595041322314,1781
"563","{221,222,57}",0.711570247933884,1722
"564","{222,25,57}",0.725206611570248,1755
"565","{222,300,57}",0.730578512396694,1768
"566","{221,222,25}",0.72603305785124,1757
"567","{221,222,300}",0.73801652892562,1786
"568","{222,25,300}",0.74504132231405,1803
"569","{130,137,80}",0.629752066115702,1524
"570","{137,295,80}",0.647520661157025,1567
"571","{137,282,80}",0.651652892561983,1577
"572","{137,57,80}",0.669421487603306,1620
"573","{137,221,80}",0.654132231404959,1583
"574","{137,25,80}",0.672727272727273,1628
"575","{137,300,80}",0.684710743801653,1657
"576","{117,130,137}",0.615702479338843,1490
"577","{117,137,295}",0.643801652892562,1558
"578","{117,137,282}",0.635123966942149,1537
"579","{117,137,57}",0.640909090909091,1551
"580","{117,137,221}",0.646280991735537,1564
"581","{117,137,25}",0.657438016528926,1591
"582","{117,137,300}",0.670247933884297,1622
"583","{130,137,295}",0.674793388429752,1633
"584","{130,137,282}",0.659504132231405,1596
"585","{130,137,57}",0.666115702479339,1612
"586","{130,137,221}",0.675619834710744,1635
"587","{130,137,25}",0.697933884297521,1689
"588","{130,137,300}",0.715289256198347,1731
"589","{137,282,295}",0.678512396694215,1642
"590","{137,295,57}",0.697933884297521,1689
"591","{137,221,295}",0.698760330578512,1691
"592","{137,25,295}",0.733057851239669,1774
"593","{137,295,300}",0.740082644628099,1791
"594","{137,282,57}",0.702066115702479,1699
"595","{137,221,282}",0.688842975206612,1667
"596","{137,25,282}",0.698760330578512,1691
"597","{137,282,300}",0.712396694214876,1724
"598","{137,221,57}",0.702892561983471,1701
"599","{137,25,57}",0.718595041322314,1739
"600","{137,300,57}",0.730165289256198,1767
"601","{137,221,25}",0.717355371900826,1736
"602","{137,221,300}",0.735537190082645,1780
"603","{137,25,300}",0.762396694214876,1845
"604","{117,130,80}",0.629338842975207,1523
"605","{117,295,80}",0.651239669421488,1576
"606","{117,282,80}",0.666115702479339,1612
"607","{117,57,80}",0.671074380165289,1624
"608","{117,221,80}",0.65702479338843,1590
"609","{117,25,80}",0.671487603305785,1625
"610","{117,300,80}",0.679338842975207,1644
"611","{130,295,80}",0.699586776859504,1693
"612","{130,282,80}",0.71900826446281,1740
"613","{130,57,80}",0.725206611570248,1755
"614","{130,221,80}",0.713223140495868,1726
"615","{130,25,80}",0.72603305785124,1757
"616","{130,300,80}",0.740909090909091,1793
"617","{282,295,80}",0.743801652892562,1800
"618","{295,57,80}",0.762396694214876,1845
"619","{221,295,80}",0.738429752066116,1787
"620","{25,295,80}",0.771074380165289,1866
"621","{295,300,80}",0.773553719008264,1872
"622","{282,57,80}",0.780578512396694,1889
"623","{221,282,80}",0.756611570247934,1831
"624","{25,282,80}",0.774793388429752,1875
"625","{282,300,80}",0.789669421487603,1911
"626","{221,57,80}",0.769834710743802,1863
"627","{25,57,80}",0.79504132231405,1924
"628","{300,57,80}",0.807851239669422,1955
"629","{221,25,80}",0.765702479338843,1853
"630","{221,300,80}",0.782644628099174,1894
"631","{25,300,80}",0.80702479338843,1953
"632","{117,130,295}",0.714876033057851,1730
"633","{117,130,282}",0.727685950413223,1761
"634","{117,130,57}",0.722314049586777,1748
"635","{117,130,221}",0.744628099173554,1802
"636","{117,130,25}",0.750826446280992,1817
"637","{117,130,300}",0.76404958677686,1849
"638","{117,282,295}",0.748760330578512,1812
"639","{117,295,57}",0.742561983471074,1797
"640","{117,221,295}",0.765702479338843,1853
"641","{117,25,295}",0.783057851239669,1895
"642","{117,295,300}",0.790082644628099,1912
"643","{117,282,57}",0.770661157024793,1865
"644","{117,221,282}",0.777272727272727,1881
"645","{117,25,282}",0.785950413223141,1902
"646","{117,282,300}",0.797520661157025,1930
"647","{117,221,57}",0.762809917355372,1846
"648","{117,25,57}",0.774380165289256,1874
"649","{117,300,57}",0.785123966942149,1900
"650","{117,221,25}",0.800413223140496,1937
"651","{117,221,300}",0.814462809917355,1971
"652","{117,25,300}",0.825206611570248,1997
"653","{130,282,295}",0.770247933884297,1864
"654","{130,295,57}",0.77603305785124,1878
"655","{130,221,295}",0.785123966942149,1900
